00304197,2,00100037,1110000
00304198,2,00100038,1020000
00304199,2,00100039,1200000
00304200,2,00100040,1200000
00304201,2,00100041,840000
00304202,2,00100042,1110000
00304203,2,00100043,1020000
00304204,2,00100044,1110000
00304205,2,00100045,1200000
00304206,2,00100046,1200000
00304207,2,00100047,1110000
00304208,2,00100048,1110000
00304209,2,00100049,1200000
00304210,2,00100050,1200000
00304211,2,00100051,1110000
00304212,2,00100052,1200000
00304213,2,00100053,930000
00304214,2,00100054,1110000
00304215,2,00100055,930000
00304216,2,00100056,1110000
00304217,2,00100057,930000
00304218,2,00100058,1110000
00304219,2,00100059,1200000
00304220,2,00100060,1110000
00304221,2,00100061,1020000
00304222,2,00100062,930000
00304223,2,00100063,1020000
00304224,2,00100064,1200000
00304225,2,00100065,1020000
00304226,2,00100066,1020000
00304227,2,00100067,1200000
00304228,2,00100068,1020000
00304229,2,00100069,1200000
00304230,2,00100070,1200000
00304231,2,00100071,1200000
00304232,2,00100072,1020000
00304233,2,00100073,1020000
00304234,2,00100074,1020000
00304235,2,00100075,1020000
00304236,2,00100076,1200000
00304237,2,00100077,1110000
00304238,2,00100078,1200000
00304239,2,00100079,1200000
00304240,2,00100080,1200000
00304241,2,00100001,1200000
00304242,2,00100002,1110000
00304243,2,00100003,1200000
00304244,2,00100004,1200000
00304245,2,00100005,1020000
00304246,2,00100006,1020000
00304247,2,00100007,1110000
00304248,2,00100008,1110000
00304249,2,00100009,1110000
00304250,2,00100010,1110000
00304251,2,00100011,1200000
00304252,2,00100012,1200000
00304253,2,00100013,1020000
00304254,2,00100014,1110000
00304255,2,00100015,1020000
00304256,2,00100016,1200000
00304257,2,00100017,1020000
00304258,2,00100018,1200000
00304259,2,00100019,1110000
00304260,2,00100020,1020000
00304261,2,00100021,1020000
00304262,2,00100022,1200000
00304263,2,00100023,1020000
00304264,2,00100024,1200000
00304265,2,00100025,750000
00304266,2,00100026,1110000
00304267,2,00100027,1110000
00304268,2,00100028,1110000
00304269,2,00100029,1020000
00304270,2,00100030,1200000
00304271,2,00100031,1200000
00304272,2,00100032,1200000
00304273,2,00100033,930000
00304274,2,00100034,1110000
00304275,2,00100035,1020000
00304276,2,00100036,1110000
00304277,2,00100037,1110000
00304278,2,00100038,1200000
00304279,2,00100039,1200000
00304280,2,00100040,840000
00304281,2,00100041,1110000
00304282,2,00100042,1020000
00304283,2,00100043,1200000
00304284,2,00100044,1110000
00304285,2,00100045,1200000
00304286,2,00100046,1110000
00304287,2,00100047,1110000
00304288,2,00100048,1110000
00304289,2,00100049,1110000
00304290,2,00100050,1020000
00304291,2,00100051,1200000
00304292,2,00100052,1110000
00304293,2,00100053,1020000
00304294,2,00100054,930000
00304295,2,00100055,1020000
00304296,2,00100056,1200000
00304297,2,00100057,1200000
00304298,2,00100058,1110000
00304299,2,00100059,1110000
00304300,2,00100060,1020000
00304301,2,00100061,840000
00304302,2,00100062,1110000
00304303,2,00100063,1020000
00304304,2,00100064,1110000
00304305,2,00100065,1110000
00304306,2,00100066,1200000
00304307,2,00100067,1110000
00304308,2,00100068,1110000
00304309,2,00100069,1020000
00304310,2,00100070,1110000
00304311,2,00100071,1200000
00304312,2,00100072,1200000
00304313,2,00100073,1200000
00304314,2,00100074,1020000
00304315,2,00100075,1200000
00304316,2,00100076,1110000
00304317,2,00100077,1200000
00304318,2,00100078,1110000
00304319,2,00100079,1200000
00304320,2,00100080,1110000
00304321,2,00100001,1200000
00304322,2,00100002,1110000
00304323,2,00100003,1200000
00304324,2,00100004,1110000
00304325,2,00100005,1200000
00304326,2,00100006,1200000
00304327,2,00100007,1110000
00304328,2,00100008,1110000
00304329,2,00100009,1020000
00304330,2,00100010,1020000
00304331,2,00100011,1200000
00304332,2,00100012,1110000
00304333,2,00100013,1110000
00304334,2,00100014,1110000
00304335,2,00100015,1110000
00304336,2,00100016,1200000
00304337,2,00100017,1110000
00304338,2,00100018,1110000
00304339,2,00100019,1110000
00304340,2,00100020,1110000
00304341,2,00100021,1020000
00304342,2,00100022,930000
00304343,2,00100023,1110000
00304344,2,00100024,1200000
00304345,2,00100025,1020000
00304346,2,00100026,1110000
00304347,2,00100027,1020000
00304348,2,00100028,930000
00304349,2,00100029,1110000
00304350,2,00100030,1110000
00304351,2,00100031,1020000
00304352,2,00100032,1110000
00304353,2,00100033,1020000
00304354,2,00100034,1200000
00304355,2,00100035,1200000
00304356,2,00100036,1110000
00304357,2,00100037,1110000
00304358,2,00100038,930000
00304359,2,00100039,1110000
00304360,2,00100040,1110000
00304361,2,00100041,1200000
00304362,2,00100042,1020000
00304363,2,00100043,1200000
00304364,2,00100044,1110000
00304365,2,00100045,1200000
00304366,2,00100046,1110000
00304367,2,00100047,1200000
00304368,2,00100048,1200000
00304369,2,00100049,1110000
00304370,2,00100050,1020000
00304371,2,00100051,1200000
00304372,2,00100052,1020000
00304373,2,00100053,1200000
00304374,2,00100054,1110000
00304375,2,00100055,1110000
00304376,2,00100056,1200000
00304377,2,00100057,1200000
00304378,2,00100058,1200000
00304379,2,00100059,1110000
00304380,2,00100060,1020000
00304381,2,00100061,1110000
00304382,2,00100062,1200000
00304383,2,00100063,1110000
00304384,2,00100064,1200000
00304385,2,00100065,1200000
00304386,2,00100066,1200000
00304387,2,00100067,1200000
00304388,2,00100068,1110000
00304389,2,00100069,930000
00304390,2,00100070,1200000
00304391,2,00100071,1110000
00304392,2,00100072,1110000
00304393,2,00100073,1020000
00304394,2,00100074,1110000
00304395,2,00100075,1200000
00304396,2,00100076,1200000
00304397,2,00100077,1110000
00304398,2,00100078,1200000
00304399,2,00100079,1200000
00304400,2,00100080,1110000
00304401,2,00100001,1200000
00304402,2,00100002,1200000
00304403,2,00100003,1110000
00304404,2,00100004,1200000
00304405,2,00100005,1200000
00304406,2,00100006,1110000
00304407,2,00100007,1020000
00304408,2,00100008,1200000
00304409,2,00100009,1200000
00304410,2,00100010,1110000
00304411,2,00100011,1110000
00304412,2,00100012,1200000
00304413,2,00100013,1110000
00304414,2,00100014,930000
00304415,2,00100015,1110000
00304416,2,00100016,1200000
00304417,2,00100017,1110000
00304418,2,00100018,1110000
00304419,2,00100019,1110000
00304420,2,00100020,1110000
00304421,2,00100021,1200000
00304422,2,00100022,1200000
00304423,2,00100023,1200000
00304424,2,00100024,1110000
00304425,2,00100025,1110000
00304426,2,00100026,1200000
00304427,2,00100027,1110000
00304428,2,00100028,1200000
00304429,2,00100029,1110000
00304430,2,00100030,1020000
00304431,2,00100031,1110000
00304432,2,00100032,1020000
00304433,2,00100033,1200000
00304434,2,00100034,1110000
00304435,2,00100035,1110000
00304436,2,00100036,1110000
00304437,2,00100037,1200000
00304438,2,00100038,1020000
00304439,2,00100039,1110000
00304440,2,00100040,1020000
00304441,2,00100041,1110000
00304442,2,00100042,1200000
00304443,2,00100043,1110000
00304444,2,00100044,1200000
00304445,2,00100045,1110000
00304446,2,00100046,1110000
00304447,2,00100047,1200000
00304448,2,00100048,1200000
00304449,2,00100049,1020000
00304450,2,00100050,930000
00304451,2,00100051,1200000
00304452,2,00100052,1020000
00304453,2,00100053,1200000
00304454,2,00100054,1020000
00304455,2,00100055,1200000
00304456,2,00100056,1110000
00304457,2,00100057,840000
00304458,2,00100058,1110000
00304459,2,00100059,1020000
00304460,2,00100060,1110000
00304461,2,00100061,1110000
00304462,2,00100062,1110000
00304463,2,00100063,1200000
00304464,2,00100064,1200000
00304465,2,00100065,1200000
00304466,2,00100066,1110000
00304467,2,00100067,1110000
00304468,2,00100068,1200000
00304469,2,00100069,1200000
00304470,2,00100070,1110000
00304471,2,00100071,1110000
00304472,2,00100072,750000
00304473,2,00100073,1110000
00304474,2,00100074,1020000
00304475,2,00100075,1110000
00304476,2,00100076,1200000
00304477,2,00100077,1020000
00304478,2,00100078,1200000
00304479,2,00100079,1200000
00304480,2,00100080,1200000
00304481,2,00100001,1110000
00304482,2,00100002,1110000
00304483,2,00100003,1110000
00304484,2,00100004,1200000
00304485,2,00100005,1020000
00304486,2,00100006,1110000
00304487,2,00100007,1200000
00304488,2,00100008,1200000
00304489,2,00100009,1200000
00304490,2,00100010,1110000
00304491,2,00100011,1110000
00304492,2,00100012,1110000
00304493,2,00100013,1200000
00304494,2,00100014,1110000
00304495,2,00100015,1110000
00304496,2,00100016,930000
00304497,2,00100017,1200000
00304498,2,00100018,1110000
00304499,2,00100019,1110000
00304500,2,00100020,1110000
00304501,2,00100021,1110000
00304502,2,00100022,1020000
00304503,2,00100023,1110000
00304504,2,00100024,1200000
00304505,2,00100025,1020000
00304506,2,00100026,1110000
00304507,2,00100027,1110000
00304508,2,00100028,1200000
00304509,2,00100029,1020000
00304510,2,00100030,1200000
00304511,2,00100031,1200000
00304512,2,00100032,1110000
00304513,2,00100033,1110000
00304514,2,00100034,1020000
00304515,2,00100035,1200000
00304516,2,00100036,1020000
00304517,2,00100037,1200000
00304518,2,00100038,1200000
00304519,2,00100039,930000
00304520,2,00100040,1200000
00304521,2,00100041,1200000
00304522,2,00100042,930000
00304523,2,00100043,1110000
00304524,2,00100044,1020000
00304525,2,00100045,1110000
00304526,2,00100046,1200000
00304527,2,00100047,1110000
00304528,2,00100048,1020000
00304529,2,00100049,1200000
00304530,2,00100050,1020000
00304531,2,00100051,1110000
00304532,2,00100052,1200000
00304533,2,00100053,1110000
00304534,2,00100054,1110000
00304535,2,00100055,1020000
00304536,2,00100056,1110000
00304537,2,00100057,1020000
00304538,2,00100058,1110000
00304539,2,00100059,1200000
00304540,2,00100060,1110000
00304541,2,00100061,930000
00304542,2,00100062,1110000
00304543,2,00100063,1200000
00304544,2,00100064,930000
00304545,2,00100065,1200000
00304546,2,00100066,1020000
00304547,2,00100067,1110000
00304548,2,00100068,1200000
00304549,2,00100069,1200000
00304550,2,00100070,1200000
00304551,2,00100071,1200000
00304552,2,00100072,1020000
00304553,2,00100073,930000
00304554,2,00100074,1020000
00304555,2,00100075,1200000
00304556,2,00100076,1110000
00304557,2,00100077,930000
00304558,2,00100078,840000
00304559,2,00100079,1020000
00304560,2,00100080,1110000
00304561,2,00100001,1200000
00304562,2,00100002,1200000
00304563,2,00100003,1110000
00304564,2,00100004,1200000
00304565,2,00100005,1110000
00304566,2,00100006,1200000
00304567,2,00100007,1200000
00304568,2,00100008,930000
00304569,2,00100009,930000
00304570,2,00100010,1020000
00304571,2,00100011,1110000
00304572,2,00100012,1110000
00304573,2,00100013,1200000
00304574,2,00100014,1200000
00304575,2,00100015,1110000
00304576,2,00100016,1020000
00304577,2,00100017,1200000
00304578,2,00100018,1200000
00304579,2,00100019,1200000
00304580,2,00100020,1110000
00304581,2,00100021,1110000
00304582,2,00100022,930000
00304583,2,00100023,1020000
00304584,2,00100024,1200000
00304585,2,00100025,1200000
00304586,2,00100026,1110000
00304587,2,00100027,1110000
00304588,2,00100028,1020000
00304589,2,00100029,1200000
00304590,2,00100030,1110000
00304591,2,00100031,1200000
00304592,2,00100032,1110000
00304593,2,00100033,1110000
00304594,2,00100034,1020000
00304595,2,00100035,1110000
00304596,2,00100036,1110000
00304597,2,00100037,1110000
00304598,2,00100038,1200000
00304599,2,00100039,930000
00304600,2,00100040,930000
00304601,2,00100041,1110000
00304602,2,00100042,1200000
00304603,2,00100043,1110000
00304604,2,00100044,1200000
00304605,2,00100045,1020000
00304606,2,00100046,1020000
00304607,2,00100047,840000
00304608,2,00100048,1110000
00304609,2,00100049,1200000
00304610,2,00100050,1200000
00304611,2,00100051,1110000
00304612,2,00100052,1200000
00304613,2,00100053,1110000
00304614,2,00100054,1020000
00304615,2,00100055,1110000
00304616,2,00100056,1200000
00304617,2,00100057,1020000
00304618,2,00100058,1200000
00304619,2,00100059,1020000
00304620,2,00100060,1020000
00304621,2,00100061,1110000
00304622,2,00100062,1110000
00304623,2,00100063,1020000
00304624,2,00100064,1200000
00304625,2,00100065,1200000
00304626,2,00100066,1110000
00304627,2,00100067,1200000
00304628,2,00100068,1110000
00304629,2,00100069,1200000
00304630,2,00100070,1020000
00304631,2,00100071,1110000
00304632,2,00100072,1200000
00304633,2,00100073,1200000
00304634,2,00100074,1200000
00304635,2,00100075,1200000
00304636,2,00100076,1200000
00304637,2,00100077,1200000
00304638,2,00100078,1020000
00304639,2,00100079,1020000
00304640,2,00100080,1200000
00304641,2,00100001,840000
00304642,2,00100002,930000
00304643,2,00100003,1110000
00304644,2,00100004,1020000
00304645,2,00100005,1110000
00304646,2,00100006,1110000
00304647,2,00100007,1110000
00304648,2,00100008,1110000
00304649,2,00100009,1110000
00304650,2,00100010,1110000
00304651,2,00100011,1200000
00304652,2,00100012,1110000
00304653,2,00100013,1020000
00304654,2,00100014,1020000
00304655,2,00100015,1110000
00304656,2,00100016,1110000
00304657,2,00100017,1110000
00304658,2,00100018,1200000
00304659,2,00100019,1020000
00304660,2,00100020,1110000
00304661,2,00100021,1020000
00304662,2,00100022,1200000
00304663,2,00100023,1110000
00304664,2,00100024,1110000
00304665,2,00100025,1200000
00304666,2,00100026,1200000
00304667,2,00100027,1200000
00304668,2,00100028,1110000
00304669,2,00100029,1200000
00304670,2,00100030,1200000
00304671,2,00100031,1200000
00304672,2,00100032,1110000
00304673,2,00100033,1020000
00304674,2,00100034,1200000
00304675,2,00100035,1200000
00304676,2,00100036,1110000
00304677,2,00100037,1020000
00304678,2,00100038,1200000
00304679,2,00100039,840000
00304680,2,00100040,1110000
00304681,2,00100041,1110000
00304682,2,00100042,1110000
00304683,2,00100043,1200000
00304684,2,00100044,1110000
00304685,2,00100045,1110000
00304686,2,00100046,1110000
00304687,2,00100047,1020000
00304688,2,00100048,1110000
00304689,2,00100049,1200000
00304690,2,00100050,1110000
00304691,2,00100051,930000
00304692,2,00100052,840000
00304693,2,00100053,1110000
00304694,2,00100054,1200000
00304695,2,00100055,1200000
00304696,2,00100056,1110000
00304697,2,00100057,1200000
00304698,2,00100058,1110000
00304699,2,00100059,1200000
00304700,2,00100060,1200000
00304701,2,00100061,1110000
00304702,2,00100062,1110000
00304703,2,00100063,1020000
00304704,2,00100064,1110000
00304705,2,00100065,1200000
00304706,2,00100066,1110000
00304707,2,00100067,1200000
00304708,2,00100068,1110000
00304709,2,00100069,1110000
00304710,2,00100070,1200000
00304711,2,00100071,1110000
00304712,2,00100072,1110000
00304713,2,00100073,1110000
00304714,2,00100074,1020000
00304715,2,00100075,1200000
00304716,2,00100076,1110000
00304717,2,00100077,1020000
00304718,2,00100078,1020000
00304719,2,00100079,1110000
00304720,2,00100080,1200000
00304721,2,00100001,1110000
00304722,2,00100002,1200000
00304723,2,00100003,1200000
00304724,2,00100004,1200000
00304725,2,00100005,1110000
00304726,2,00100006,1200000
00304727,2,00100007,1020000
00304728,2,00100008,930000
00304729,2,00100009,1110000
00304730,2,00100010,1200000
00304731,2,00100011,1200000
00304732,2,00100012,1200000
00304733,2,00100013,1020000
00304734,2,00100014,1110000
00304735,2,00100015,1200000
00304736,2,00100016,1110000
00304737,2,00100017,1110000
00304738,2,00100018,1110000
00304739,2,00100019,1110000
00304740,2,00100020,930000
00304741,2,00100021,1020000
00304742,2,00100022,1200000
00304743,2,00100023,1110000
00304744,2,00100024,930000
00304745,2,00100025,930000
00304746,2,00100026,1110000
00304747,2,00100027,930000
00304748,2,00100028,1110000
00304749,2,00100029,1110000
00304750,2,00100030,1200000
00304751,2,00100031,1200000
00304752,2,00100032,1200000
00304753,2,00100033,1200000
00304754,2,00100034,1020000
00304755,2,00100035,1110000
00304756,2,00100036,1020000
00304757,2,00100037,1200000
00304758,2,00100038,1200000
00304759,2,00100039,1200000
00304760,2,00100040,1110000
00304761,2,00100041,840000
00304762,2,00100042,1200000
00304763,2,00100043,1020000
00304764,2,00100044,1020000
00304765,2,00100045,1020000
00304766,2,00100046,930000
00304767,2,00100047,1110000
00304768,2,00100048,1200000
00304769,2,00100049,1020000
00304770,2,00100050,1200000
00304771,2,00100051,1020000
00304772,2,00100052,1110000
00304773,2,00100053,1200000
00304774,2,00100054,1020000
00304775,2,00100055,930000
00304776,2,00100056,1020000
00304777,2,00100057,1110000
00304778,2,00100058,1020000
00304779,2,00100059,1020000
00304780,2,00100060,1110000
00304781,2,00100061,1110000
00304782,2,00100062,1200000
00304783,2,00100063,1110000
00304784,2,00100064,1110000
00304785,2,00100065,1110000
00304786,2,00100066,1110000
00304787,2,00100067,1020000
00304788,2,00100068,1110000
00304789,2,00100069,1110000
00304790,2,00100070,1200000
00304791,2,00100071,1200000
00304792,2,00100072,1110000
00304793,2,00100073,1110000
00304794,2,00100074,1200000
00304795,2,00100075,1200000
00304796,2,00100076,1020000
00304797,2,00100077,1200000
00304798,2,00100078,1110000
00304799,2,00100079,1110000
00304800,2,00100080,1200000
00304801,2,00100001,1200000
00304802,2,00100002,1110000
00304803,2,00100003,1200000
00304804,2,00100004,1110000
00304805,2,00100005,1020000
00304806,2,00100006,1200000
00304807,2,00100007,1110000
00304808,2,00100008,1110000
00304809,2,00100009,1200000
00304810,2,00100010,1020000
00304811,2,00100011,1110000
00304812,2,00100012,930000
00304813,2,00100013,1200000
00304814,2,00100014,1110000
00304815,2,00100015,1110000
00304816,2,00100016,1020000
00304817,2,00100017,1200000
00304818,2,00100018,1020000
00304819,2,00100019,1020000
00304820,2,00100020,1200000
00304821,2,00100021,1020000
00304822,2,00100022,1110000
00304823,2,00100023,1110000
00304824,2,00100024,1200000
00304825,2,00100025,930000
00304826,2,00100026,1200000
00304827,2,00100027,1110000
00304828,2,00100028,1200000
00304829,2,00100029,1110000
00304830,2,00100030,1200000
00304831,2,00100031,1200000
00304832,2,00100032,1200000
00304833,2,00100033,1020000
00304834,2,00100034,1200000
00304835,2,00100035,1110000
00304836,2,00100036,1110000
00304837,2,00100037,1020000
00304838,2,00100038,1020000
00304839,2,00100039,1200000
00304840,2,00100040,1200000
00304841,2,00100041,1020000
00304842,2,00100042,1200000
00304843,2,00100043,1110000
00304844,2,00100044,1020000
00304845,2,00100045,1020000
00304846,2,00100046,1110000
00304847,2,00100047,1020000
00304848,2,00100048,1200000
00304849,2,00100049,1200000
00304850,2,00100050,1200000
00304851,2,00100051,1110000
00304852,2,00100052,1200000
00304853,2,00100053,1200000
00304854,2,00100054,1200000
00304855,2,00100055,1200000
00304856,2,00100056,1110000
00304857,2,00100057,1020000
00304858,2,00100058,1200000
00304859,2,00100059,1200000
00304860,2,00100060,1110000
00304861,2,00100061,1200000
00304862,2,00100062,1110000
00304863,2,00100063,1020000
00304864,2,00100064,1110000
00304865,2,00100065,1200000
00304866,2,00100066,1200000
00304867,2,00100067,1200000
00304868,2,00100068,1200000
00304869,2,00100069,1110000
00304870,2,00100070,1200000
00304871,2,00100071,1110000
00304872,2,00100072,1110000
00304873,2,00100073,1110000
00304874,2,00100074,1200000
00304875,2,00100075,1110000
00304876,2,00100076,1200000
00304877,2,00100077,1110000
00304878,2,00100078,1200000
00304879,2,00100079,1200000
00304880,2,00100080,1200000
00304881,2,00100001,1110000
00304882,2,00100002,1110000
00304883,2,00100003,1110000
00304884,2,00100004,1020000
00304885,2,00100005,1200000
00304886,2,00100006,1110000
00304887,2,00100007,1110000
00304888,2,00100008,1200000
00304889,2,00100009,1200000
00304890,2,00100010,1110000
00304891,2,00100011,930000
00304892,2,00100012,1200000
00304893,2,00100013,1020000
00304894,2,00100014,1110000
00304895,2,00100015,1110000
00304896,2,00100016,1020000
00304897,2,00100017,1200000
00304898,2,00100018,1110000
00304899,2,00100019,1110000
00304900,2,00100020,1110000
00304901,2,00100021,1200000
00304902,2,00100022,1200000
00304903,2,00100023,1200000
00304904,2,00100024,1110000
00304905,2,00100025,1110000
00304906,2,00100026,1110000
00304907,2,00100027,930000
00304908,2,00100028,1200000
00304909,2,00100029,1110000
00304910,2,00100030,1110000
00304911,2,00100031,1110000
00304912,2,00100032,1200000
00304913,2,00100033,1020000
00304914,2,00100034,1020000
00304915,2,00100035,1110000
00304916,2,00100036,1110000
00304917,2,00100037,1200000
00304918,2,00100038,1020000
00304919,2,00100039,1110000
00304920,2,00100040,1200000
00304921,2,00100041,1200000
00304922,2,00100042,1200000
00304923,2,00100043,1110000
00304924,2,00100044,1110000
00304925,2,00100045,1200000
00304926,2,00100046,840000
00304927,2,00100047,1200000
00304928,2,00100048,1110000
00304929,2,00100049,1200000
00304930,2,00100050,1020000
00304931,2,00100051,1110000
00304932,2,00100052,1200000
00304933,2,00100053,1200000
00304934,2,00100054,1020000
00304935,2,00100055,1110000
00304936,2,00100056,1110000
00304937,2,00100057,1200000
00304938,2,00100058,1020000
00304939,2,00100059,1110000
00304940,2,00100060,1200000
00304941,2,00100061,930000
00304942,2,00100062,1200000
00304943,2,00100063,930000
00304944,2,00100064,1200000
00304945,2,00100065,1200000
00304946,2,00100066,1020000
00304947,2,00100067,1200000
00304948,2,00100068,1020000
00304949,2,00100069,1110000
00304950,2,00100070,1020000
00304951,2,00100071,1200000
00304952,2,00100072,1200000
00304953,2,00100073,1110000
00304954,2,00100074,1200000
00304955,2,00100075,1110000
00304956,2,00100076,1110000
00304957,2,00100077,1200000
00304958,2,00100078,1200000
00304959,2,00100079,1200000
00304960,2,00100080,1200000
00304961,2,00100001,930000
00304962,2,00100002,1200000
00304963,2,00100003,1200000
00304964,2,00100004,1110000
00304965,2,00100005,1110000
00304966,2,00100006,1020000
00304967,2,00100007,1020000
00304968,2,00100008,1020000
00304969,2,00100009,1200000
00304970,2,00100010,1110000
00304971,2,00100011,1200000
00304972,2,00100012,1200000
00304973,2,00100013,1200000
00304974,2,00100014,1020000
00304975,2,00100015,1200000
00304976,2,00100016,1110000
00304977,2,00100017,1200000
00304978,2,00100018,1110000
00304979,2,00100019,1020000
00304980,2,00100020,750000
00304981,2,00100021,1200000
00304982,2,00100022,1110000
00304983,2,00100023,1020000
00304984,2,00100024,1200000
00304985,2,00100025,930000
00304986,2,00100026,1110000
00304987,2,00100027,1110000
00304988,2,00100028,1110000
00304989,2,00100029,1110000
00304990,2,00100030,930000
00304991,2,00100031,1110000
00304992,2,00100032,1200000
00304993,2,00100033,1020000
00304994,2,00100034,1110000
00304995,2,00100035,1200000
00304996,2,00100036,1020000
00304997,2,00100037,1020000
00304998,2,00100038,1200000
00304999,2,00100039,1110000
00305000,2,00100040,1110000
00305001,2,00100041,1110000
00305002,2,00100042,930000
00305003,2,00100043,1110000
00305004,2,00100044,1200000
00305005,2,00100045,1200000
00305006,2,00100046,1110000
00305007,2,00100047,1200000
00305008,2,00100048,1200000
00305009,2,00100049,1110000
00305010,2,00100050,1110000
00305011,2,00100051,1020000
00305012,2,00100052,1200000
00305013,2,00100053,1110000
00305014,2,00100054,1110000
00305015,2,00100055,1200000
00305016,2,00100056,1200000
00305017,2,00100057,1110000
00305018,2,00100058,1200000
00305019,2,00100059,1200000
00305020,2,00100060,1200000
00305021,2,00100061,1110000
00305022,2,00100062,1020000
00305023,2,00100063,1110000
00305024,2,00100064,1110000
00305025,2,00100065,1110000
00305026,2,00100066,1110000
00305027,2,00100067,1200000
00305028,2,00100068,1200000
00305029,2,00100069,1110000
00305030,2,00100070,1200000
00305031,2,00100071,1020000
00305032,2,00100072,930000
00305033,2,00100073,1020000
00305034,2,00100074,1020000
00305035,2,00100075,1110000
00305036,2,00100076,1200000
00305037,2,00100077,1110000
00305038,2,00100078,1200000
00305039,2,00100079,1110000
00305040,2,00100080,1200000
00305041,2,00100001,1110000
00305042,2,00100002,1110000
00305043,2,00100003,1200000
00305044,2,00100004,1020000
00305045,2,00100005,1110000
00305046,2,00100006,1110000
00305047,2,00100007,1200000
00305048,2,00100008,1110000
00305049,2,00100009,1110000
00305050,2,00100010,1020000
00305051,2,00100011,1110000
00305052,2,00100012,1200000
00305053,2,00100013,1200000
00305054,2,00100014,1110000
00305055,2,00100015,1110000
00305056,2,00100016,1200000
00305057,2,00100017,1110000
00305058,2,00100018,1200000
00305059,2,00100019,1110000
00305060,2,00100020,1110000
00305061,2,00100021,1020000
00305062,2,00100022,930000
00305063,2,00100023,1110000
00305064,2,00100024,1110000
00305065,2,00100025,1200000
00305066,2,00100026,1020000
00305067,2,00100027,1110000
00305068,2,00100028,1200000
00305069,2,00100029,1200000
00305070,2,00100030,1110000
00305071,2,00100031,1110000
00305072,2,00100032,1110000
00305073,2,00100033,1110000
00305074,2,00100034,1200000
00305075,2,00100035,1110000
00305076,2,00100036,1200000
00305077,2,00100037,1110000
00305078,2,00100038,1200000
00305079,2,00100039,1020000
00305080,2,00100040,1110000
00305081,2,00100041,1110000
00305082,2,00100042,1200000
00305083,2,00100043,1200000
00305084,2,00100044,1020000
00305085,2,00100045,1110000
00305086,2,00100046,930000
00305087,2,00100047,1110000
